CMDLINE /usr/bin/python3 pipeline.py
MEM 148.660156 1625036916.4994
MEM 148.660156 1625036916.5996
MEM 148.660156 1625036916.6999
MEM 148.660156 1625036916.8002
MEM 148.660156 1625036916.9005
MEM 148.660156 1625036917.0009
MEM 148.660156 1625036917.1012
MEM 148.660156 1625036917.2015
MEM 148.660156 1625036917.3018
MEM 148.660156 1625036917.4021
MEM 148.660156 1625036917.5024
MEM 148.660156 1625036917.6028
MEM 148.660156 1625036917.7031
MEM 148.660156 1625036917.8034
MEM 148.660156 1625036917.9037
MEM 148.660156 1625036918.0040
MEM 148.660156 1625036918.1043
MEM 148.660156 1625036918.2045
MEM 148.660156 1625036918.3048
MEM 148.660156 1625036918.4052
MEM 148.660156 1625036918.5054
MEM 148.660156 1625036918.6057
MEM 148.660156 1625036918.7060
MEM 148.660156 1625036918.8062
MEM 148.660156 1625036918.9066
MEM 148.660156 1625036919.0069
MEM 148.804688 1625036919.1072
MEM 148.804688 1625036919.2074
MEM 148.804688 1625036919.3077
MEM 148.804688 1625036919.4080
MEM 148.804688 1625036919.5083
MEM 148.804688 1625036919.6086
MEM 148.804688 1625036919.7089
MEM 148.804688 1625036919.8091
MEM 148.804688 1625036919.9094
MEM 148.804688 1625036920.0097
MEM 148.804688 1625036920.1099
MEM 148.804688 1625036920.2102
MEM 148.804688 1625036920.3105
MEM 148.804688 1625036920.4111
MEM 148.804688 1625036920.5118
MEM 148.804688 1625036920.6121
MEM 148.804688 1625036920.7133
MEM 148.804688 1625036920.8138
MEM 148.804688 1625036920.9143
MEM 148.804688 1625036921.0149
MEM 148.804688 1625036921.1155
MEM 148.804688 1625036921.2158
MEM 148.804688 1625036921.3161
MEM 148.804688 1625036921.4165
MEM 148.804688 1625036921.5168
MEM 148.804688 1625036921.6172
MEM 148.804688 1625036921.7176
MEM 148.804688 1625036921.8184
MEM 148.804688 1625036921.9195
MEM 148.804688 1625036922.0200
MEM 148.804688 1625036922.1203
MEM 148.804688 1625036922.2206
MEM 148.804688 1625036922.3209
MEM 148.804688 1625036922.4211
MEM 148.804688 1625036922.5214
MEM 148.804688 1625036922.6217
MEM 148.804688 1625036922.7220
MEM 148.804688 1625036922.8222
MEM 148.804688 1625036922.9225
MEM 148.804688 1625036923.0228
MEM 148.804688 1625036923.1231
MEM 148.804688 1625036923.2234
MEM 148.804688 1625036923.3236
MEM 148.804688 1625036923.4239
MEM 148.804688 1625036923.5242
MEM 148.804688 1625036923.6245
MEM 148.804688 1625036923.7247
MEM 148.804688 1625036923.8250
MEM 148.804688 1625036923.9253
MEM 148.804688 1625036924.0257
MEM 148.804688 1625036924.1260
MEM 148.804688 1625036924.2263
MEM 148.804688 1625036924.3266
MEM 148.804688 1625036924.4269
MEM 148.804688 1625036924.5272
MEM 148.804688 1625036924.6275
MEM 148.804688 1625036924.7278
MEM 148.804688 1625036924.8280
MEM 148.804688 1625036924.9283
MEM 148.804688 1625036925.0286
MEM 148.804688 1625036925.1289
MEM 148.804688 1625036925.2292
MEM 148.804688 1625036925.3297
MEM 148.804688 1625036925.4306
MEM 148.804688 1625036925.5312
MEM 148.804688 1625036925.6316
MEM 149.054688 1625036925.7319
MEM 149.054688 1625036925.8322
MEM 149.054688 1625036925.9329
MEM 149.054688 1625036926.0335
MEM 149.054688 1625036926.1339
MEM 149.054688 1625036926.2342
MEM 149.054688 1625036926.3346
MEM 149.054688 1625036926.4349
MEM 149.304688 1625036926.5353
MEM 149.304688 1625036926.6356
MEM 149.304688 1625036926.7359
MEM 149.304688 1625036926.8362
MEM 149.304688 1625036926.9366
MEM 149.304688 1625036927.0369
MEM 149.304688 1625036927.1375
MEM 149.304688 1625036927.2378
MEM 149.304688 1625036927.3381
MEM 149.304688 1625036927.4386
MEM 149.304688 1625036927.5390
MEM 149.554688 1625036927.6393
MEM 149.554688 1625036927.7396
MEM 149.554688 1625036927.8399
MEM 149.554688 1625036927.9402
MEM 149.554688 1625036928.0405
MEM 149.554688 1625036928.1408
MEM 149.554688 1625036928.2411
MEM 149.554688 1625036928.3413
MEM 149.554688 1625036928.4416
MEM 149.554688 1625036928.5419
MEM 149.554688 1625036928.6423
MEM 149.554688 1625036928.7425
MEM 149.554688 1625036928.8428
MEM 149.554688 1625036928.9432
MEM 149.804688 1625036929.0434
MEM 149.804688 1625036929.1437
MEM 149.804688 1625036929.2440
MEM 149.804688 1625036929.3442
MEM 149.804688 1625036929.4445
MEM 149.804688 1625036929.5448
MEM 149.804688 1625036929.6451
MEM 149.804688 1625036929.7454
MEM 149.804688 1625036929.8457
MEM 149.804688 1625036929.9460
MEM 149.804688 1625036930.0463
MEM 149.804688 1625036930.1465
MEM 149.804688 1625036930.2468
MEM 149.804688 1625036930.3471
MEM 150.054688 1625036930.4474
MEM 150.054688 1625036930.5478
MEM 150.054688 1625036930.6483
MEM 150.054688 1625036930.7494
MEM 150.054688 1625036930.8503
MEM 150.054688 1625036930.9514
MEM 150.054688 1625036931.0519
MEM 150.054688 1625036931.1523
MEM 150.054688 1625036931.2531
MEM 150.054688 1625036931.3537
MEM 150.054688 1625036931.4540
MEM 150.054688 1625036931.5548
MEM 150.054688 1625036931.6553
MEM 150.054688 1625036931.7556
MEM 150.054688 1625036931.8560
MEM 150.054688 1625036931.9563
MEM 150.304688 1625036932.0566
MEM 150.304688 1625036932.1569
MEM 150.304688 1625036932.2571
MEM 150.304688 1625036932.3577
MEM 150.304688 1625036932.4581
MEM 150.304688 1625036932.5584
MEM 150.304688 1625036932.6587
MEM 150.304688 1625036932.7590
MEM 150.304688 1625036932.8593
MEM 150.304688 1625036932.9596
MEM 150.304688 1625036933.0599
MEM 150.304688 1625036933.1601
MEM 150.304688 1625036933.2604
MEM 150.304688 1625036933.3607
MEM 150.554688 1625036933.4610
MEM 150.554688 1625036933.5612
MEM 150.554688 1625036933.6615
MEM 150.554688 1625036933.7618
MEM 150.554688 1625036933.8620
MEM 150.554688 1625036933.9624
MEM 150.554688 1625036934.0629
MEM 150.554688 1625036934.1634
MEM 150.554688 1625036934.2638
MEM 150.554688 1625036934.3641
MEM 150.554688 1625036934.4644
MEM 150.554688 1625036934.5647
MEM 150.554688 1625036934.6650
MEM 150.554688 1625036934.7652
MEM 150.554688 1625036934.8656
MEM 150.804688 1625036934.9659
MEM 150.804688 1625036935.0662
MEM 150.804688 1625036935.1667
MEM 150.804688 1625036935.2679
MEM 150.804688 1625036935.3685
MEM 150.804688 1625036935.4688
MEM 150.804688 1625036935.5699
MEM 150.804688 1625036935.6703
MEM 150.804688 1625036935.7705
MEM 150.804688 1625036935.8709
MEM 150.804688 1625036935.9712
MEM 150.804688 1625036936.0716
MEM 150.804688 1625036936.1720
MEM 150.804688 1625036936.2723
MEM 151.066406 1625036936.3728
MEM 151.066406 1625036936.4734
MEM 151.066406 1625036936.5738
MEM 151.066406 1625036936.6741
MEM 151.320312 1625036936.7744
MEM 151.320312 1625036936.8747
MEM 151.320312 1625036936.9750
MEM 151.578125 1625036937.0754
MEM 151.578125 1625036937.1758
MEM 151.578125 1625036937.2760
MEM 151.578125 1625036937.3763
MEM 151.835938 1625036937.4766
MEM 151.835938 1625036937.5769
MEM 151.835938 1625036937.6771
MEM 152.105469 1625036937.7775
MEM 152.105469 1625036937.8777
MEM 152.105469 1625036937.9780
MEM 152.105469 1625036938.0783
MEM 152.359375 1625036938.1786
MEM 152.359375 1625036938.2789
MEM 152.359375 1625036938.3792
MEM 152.359375 1625036938.4794
MEM 152.617188 1625036938.5797
MEM 152.617188 1625036938.6799
MEM 152.617188 1625036938.7802
MEM 152.875000 1625036938.8805
MEM 152.875000 1625036938.9807
MEM 152.875000 1625036939.0810
MEM 153.140625 1625036939.1813
MEM 153.140625 1625036939.2816
MEM 153.140625 1625036939.3819
MEM 153.140625 1625036939.4822
MEM 153.394531 1625036939.5824
MEM 153.394531 1625036939.6827
MEM 153.394531 1625036939.7830
MEM 153.652344 1625036939.8833
MEM 153.652344 1625036939.9836
MEM 153.652344 1625036940.0839
MEM 153.652344 1625036940.1842
MEM 153.910156 1625036940.2845
MEM 153.910156 1625036940.3847
MEM 153.910156 1625036940.4852
MEM 154.144531 1625036940.5861
MEM 154.144531 1625036940.6874
MEM 154.144531 1625036940.7878
MEM 151.675781 1625036940.8882
MEM 151.675781 1625036940.9888
MEM 151.675781 1625036941.0892
MEM 151.675781 1625036941.1896
MEM 151.675781 1625036941.2901
MEM 151.675781 1625036941.3907
MEM 151.675781 1625036941.4913
MEM 151.675781 1625036941.5916
MEM 151.675781 1625036941.6919
MEM 151.675781 1625036941.7922
MEM 151.675781 1625036941.8925
MEM 151.675781 1625036941.9928
MEM 151.675781 1625036942.0932
MEM 151.675781 1625036942.1936
MEM 151.675781 1625036942.2939
MEM 151.675781 1625036942.3941
MEM 151.675781 1625036942.4945
MEM 151.675781 1625036942.5948
MEM 151.675781 1625036942.6950
MEM 151.675781 1625036942.7953
MEM 151.675781 1625036942.8956
MEM 151.675781 1625036942.9959
MEM 151.675781 1625036943.0962
MEM 151.675781 1625036943.1965
MEM 151.675781 1625036943.2968
MEM 151.675781 1625036943.3971
MEM 151.675781 1625036943.4973
MEM 151.675781 1625036943.5977
MEM 151.675781 1625036943.6980
MEM 151.675781 1625036943.7983
MEM 151.675781 1625036943.8986
MEM 151.675781 1625036943.9988
MEM 151.675781 1625036944.0991
MEM 151.675781 1625036944.1993
MEM 151.675781 1625036944.2996
MEM 151.675781 1625036944.3999
MEM 151.675781 1625036944.5002
MEM 151.675781 1625036944.6004
MEM 151.675781 1625036944.7007
MEM 151.675781 1625036944.8010
MEM 151.675781 1625036944.9013
MEM 151.675781 1625036945.0017
MEM 109.035156 1625036945.1020
MEM 112.000000 1625036945.2022
